id,lat,lng,category,source
potential-map2-1138,50.37680,-4.18043,undifferentiated,1940s-map
potential-map2-1139,50.37777,-4.18055,undifferentiated,1940s-map
potential-map2-1140,50.37773,-4.18125,undifferentiated,1940s-map
potential-map2-1141,50.37743,-4.18036,undifferentiated,1940s-map
potential-map2-1142,50.37785,-4.14664,undifferentiated,1940s-map
potential-map2-1143,50.37793,-4.13543,undifferentiated,1940s-map
potential-map2-1144,50.37775,-4.16654,undifferentiated,1940s-map
potential-map2-1145,50.37773,-4.15048,undifferentiated,1940s-map
potential-map2-1146,50.37785,-4.11525,undifferentiated,1940s-map
potential-map2-1147,50.37781,-4.11223,undifferentiated,1940s-map
potential-map2-1148,50.37790,-4.10719,undifferentiated,1940s-map
potential-map2-1149,50.37767,-4.17983,undifferentiated,1940s-map
potential-map2-1150,50.37768,-4.16816,undifferentiated,1940s-map
potential-map2-1151,50.37763,-4.16428,undifferentiated,1940s-map
potential-map2-1152,50.37765,-4.16119,undifferentiated,1940s-map
potential-map2-1153,50.37753,-4.14776,undifferentiated,1940s-map
potential-map2-1154,50.37772,-4.12659,undifferentiated,1940s-map
potential-map2-1155,50.37770,-4.12300,undifferentiated,1940s-map
potential-map2-1156,50.37779,-4.10823,undifferentiated,1940s-map
potential-map2-1157,50.37753,-4.18286,undifferentiated,1940s-map
potential-map2-1158,50.37723,-4.18205,undifferentiated,1940s-map
potential-map2-1159,50.37694,-4.18186,undifferentiated,1940s-map
potential-map2-1160,50.37758,-4.18212,undifferentiated,1940s-map
potential-map2-1161,50.37740,-4.18159,undifferentiated,1940s-map
potential-map2-1162,50.37757,-4.16958,undifferentiated,1940s-map
potential-map2-1163,50.37755,-4.13864,undifferentiated,1940s-map
potential-map2-1164,50.37764,-4.13341,undifferentiated,1940s-map
potential-map2-1165,50.37761,-4.13271,undifferentiated,1940s-map
potential-map2-1166,50.37758,-4.12395,undifferentiated,1940s-map
potential-map2-1167,50.37752,-4.13572,undifferentiated,1940s-map
potential-map2-1168,50.37756,-4.13446,undifferentiated,1940s-map
potential-map2-1169,50.37763,-4.09337,undifferentiated,1940s-map
potential-map2-1170,50.37736,-4.18542,undifferentiated,1940s-map
potential-map2-1171,50.37742,-4.17916,undifferentiated,1940s-map
potential-map2-1172,50.37736,-4.17272,undifferentiated,1940s-map
potential-map2-1173,50.37742,-4.12587,undifferentiated,1940s-map
potential-map2-1174,50.37751,-4.12132,undifferentiated,1940s-map
potential-map2-1175,50.37729,-4.16560,undifferentiated,1940s-map
potential-map2-1176,50.37730,-4.15393,undifferentiated,1940s-map
potential-map2-1177,50.37737,-4.12913,undifferentiated,1940s-map
potential-map2-1178,50.37734,-4.12043,undifferentiated,1940s-map
potential-map2-1179,50.37736,-4.11323,undifferentiated,1940s-map
potential-map2-1180,50.37736,-4.10749,undifferentiated,1940s-map
potential-map2-1181,50.37720,-4.17498,undifferentiated,1940s-map
potential-map2-1182,50.37722,-4.14541,undifferentiated,1940s-map
potential-map2-1183,50.37734,-4.14126,undifferentiated,1940s-map
potential-map2-1184,50.37724,-4.13764,undifferentiated,1940s-map
potential-map2-1185,50.37693,-4.13786,undifferentiated,1940s-map
potential-map2-1186,50.37722,-4.11492,undifferentiated,1940s-map
potential-map2-1187,50.37692,-4.11522,undifferentiated,1940s-map
potential-map2-1188,50.37726,-4.11437,undifferentiated,1940s-map
potential-map2-1189,50.37663,-4.18307,undifferentiated,1940s-map
potential-map2-1190,50.37703,-4.18322,undifferentiated,1940s-map
potential-map2-1191,50.37711,-4.17982,undifferentiated,1940s-map
potential-map2-1192,50.37717,-4.14174,undifferentiated,1940s-map
potential-map2-1193,50.37710,-4.13450,undifferentiated,1940s-map
potential-map2-1194,50.37699,-4.15478,undifferentiated,1940s-map
potential-map2-1195,50.37707,-4.13275,undifferentiated,1940s-map
potential-map2-1196,50.37705,-4.12741,undifferentiated,1940s-map
potential-map2-1197,50.37708,-4.12684,undifferentiated,1940s-map
potential-map2-1198,50.37693,-4.18420,undifferentiated,1940s-map
potential-map2-1199,50.37665,-4.18393,undifferentiated,1940s-map
potential-map2-1200,50.37695,-4.17776,undifferentiated,1940s-map
potential-map2-1201,50.37697,-4.17692,undifferentiated,1940s-map
potential-map2-1202,50.37692,-4.17185,undifferentiated,1940s-map
potential-map2-1203,50.37695,-4.16478,undifferentiated,1940s-map
potential-map2-1204,50.37699,-4.14670,undifferentiated,1940s-map
potential-map2-1205,50.37697,-4.12958,undifferentiated,1940s-map
potential-map2-1206,50.37701,-4.12582,undifferentiated,1940s-map
potential-map2-1207,50.37700,-4.11681,undifferentiated,1940s-map
potential-map2-1208,50.37686,-4.18520,undifferentiated,1940s-map
potential-map2-1209,50.37634,-4.17851,undifferentiated,1940s-map
potential-map2-1210,50.37649,-4.17945,undifferentiated,1940s-map
potential-map2-1211,50.37649,-4.17762,undifferentiated,1940s-map
potential-map2-1212,50.37602,-4.17993,undifferentiated,1940s-map
potential-map2-1213,50.37689,-4.17925,undifferentiated,1940s-map
potential-map2-1214,50.37621,-4.17896,undifferentiated,1940s-map
potential-map2-1215,50.37632,-4.17702,undifferentiated,1940s-map
potential-map2-1216,50.37647,-4.17996,undifferentiated,1940s-map
potential-map2-1217,50.37656,-4.17813,undifferentiated,1940s-map
potential-map2-1218,50.37669,-4.17932,undifferentiated,1940s-map
potential-map2-1219,50.37620,-4.17949,undifferentiated,1940s-map
potential-map2-1220,50.37684,-4.16984,undifferentiated,1940s-map
potential-map2-1221,50.37686,-4.16920,undifferentiated,1940s-map
potential-map2-1222,50.37651,-4.16942,undifferentiated,1940s-map
potential-map2-1223,50.37659,-4.16100,undifferentiated,1940s-map
potential-map2-1224,50.37689,-4.16153,undifferentiated,1940s-map
potential-map2-1225,50.37660,-4.15535,undifferentiated,1940s-map
potential-map2-1226,50.37684,-4.15626,undifferentiated,1940s-map
potential-map2-1227,50.37671,-4.15573,undifferentiated,1940s-map
potential-map2-1228,50.37692,-4.13043,undifferentiated,1940s-map
potential-map2-1229,50.37691,-4.11797,undifferentiated,1940s-map
potential-map2-1230,50.37604,-4.17555,undifferentiated,1940s-map
potential-map2-1231,50.37642,-4.17461,undifferentiated,1940s-map
potential-map2-1232,50.37586,-4.17419,undifferentiated,1940s-map
potential-map2-1233,50.37677,-4.17524,undifferentiated,1940s-map
potential-map2-1234,50.37571,-4.17475,undifferentiated,1940s-map
potential-map2-1235,50.37569,-4.17526,undifferentiated,1940s-map
potential-map2-1236,50.37611,-4.17499,undifferentiated,1940s-map
potential-map2-1237,50.37659,-4.17489,undifferentiated,1940s-map
potential-map2-1238,50.37621,-4.17436,undifferentiated,1940s-map
potential-map2-1239,50.37575,-4.17562,undifferentiated,1940s-map
potential-map2-1240,50.37673,-4.17091,undifferentiated,1940s-map
potential-map2-1241,50.37682,-4.14098,undifferentiated,1940s-map
potential-map2-1242,50.37684,-4.11607,undifferentiated,1940s-map
potential-map2-1243,50.37640,-4.17311,undifferentiated,1940s-map
potential-map2-1244,50.37661,-4.17257,undifferentiated,1940s-map
potential-map2-1245,50.37670,-4.15388,undifferentiated,1940s-map
potential-map2-1246,50.37650,-4.18471,undifferentiated,1940s-map
potential-map2-1247,50.37655,-4.18230,undifferentiated,1940s-map
potential-map2-1248,50.37659,-4.17389,undifferentiated,1940s-map
potential-map2-1249,50.37665,-4.13651,undifferentiated,1940s-map
potential-map2-1250,50.37627,-4.13559,undifferentiated,1940s-map
potential-map2-1251,50.37625,-4.13626,undifferentiated,1940s-map
potential-map2-1252,50.37650,-4.13629,undifferentiated,1940s-map
potential-map2-1253,50.37657,-4.13549,undifferentiated,1940s-map
potential-map2-1254,50.37654,-4.12723,undifferentiated,1940s-map
potential-map2-1255,50.37673,-4.12720,undifferentiated,1940s-map
potential-map2-1256,50.37672,-4.10907,undifferentiated,1940s-map
potential-map2-1257,50.37597,-4.14892,undifferentiated,1940s-map
potential-map2-1258,50.37588,-4.14974,undifferentiated,1940s-map
potential-map2-1259,50.37545,-4.14917,undifferentiated,1940s-map
potential-map2-1260,50.37653,-4.14962,undifferentiated,1940s-map
potential-map2-1261,50.37520,-4.14943,undifferentiated,1940s-map
potential-map2-1262,50.37566,-4.14877,undifferentiated,1940s-map
potential-map2-1263,50.37600,-4.15029,undifferentiated,1940s-map
potential-map2-1264,50.37628,-4.14936,undifferentiated,1940s-map
potential-map2-1265,50.37598,-4.14932,undifferentiated,1940s-map
potential-map2-1266,50.37652,-4.14518,undifferentiated,1940s-map
potential-map2-1267,50.37648,-4.14350,undifferentiated,1940s-map
potential-map2-1268,50.37655,-4.13171,undifferentiated,1940s-map
potential-map2-1269,50.37656,-4.12509,undifferentiated,1940s-map
potential-map2-1270,50.37646,-4.13834,undifferentiated,1940s-map
potential-map2-1271,50.37642,-4.13899,undifferentiated,1940s-map
potential-map2-1272,50.37648,-4.13399,undifferentiated,1940s-map
potential-map2-1273,50.37645,-4.11522,undifferentiated,1940s-map
potential-map2-1274,50.37627,-4.18049,undifferentiated,1940s-map
potential-map2-1275,50.37623,-4.16358,undifferentiated,1940s-map
potential-map2-1276,50.37624,-4.16234,undifferentiated,1940s-map
potential-map2-1277,50.37626,-4.16149,undifferentiated,1940s-map
potential-map2-1278,50.37634,-4.12618,undifferentiated,1940s-map
potential-map2-1279,50.37620,-4.18126,undifferentiated,1940s-map
potential-map2-1280,50.37594,-4.18172,undifferentiated,1940s-map
potential-map2-1281,50.37623,-4.15608,undifferentiated,1940s-map
potential-map2-1282,50.37610,-4.17797,undifferentiated,1940s-map
potential-map2-1283,50.37622,-4.13707,undifferentiated,1940s-map
potential-map2-1284,50.37601,-4.19942,undifferentiated,1940s-map
potential-map2-1285,50.37597,-4.18459,undifferentiated,1940s-map
potential-map2-1286,50.37606,-4.18395,undifferentiated,1940s-map
potential-map2-1287,50.37616,-4.11296,undifferentiated,1940s-map
potential-map2-1288,50.37570,-4.17635,undifferentiated,1940s-map
potential-map2-1289,50.37598,-4.17664,undifferentiated,1940s-map
potential-map2-1290,50.37600,-4.15733,undifferentiated,1940s-map
potential-map2-1291,50.37600,-4.14820,undifferentiated,1940s-map
potential-map2-1292,50.37591,-4.14349,undifferentiated,1940s-map
potential-map2-1293,50.37600,-4.13807,undifferentiated,1940s-map
potential-map2-1294,50.37599,-4.12207,undifferentiated,1940s-map
potential-map2-1295,50.37528,-4.17770,undifferentiated,1940s-map
potential-map2-1296,50.37535,-4.17894,undifferentiated,1940s-map
potential-map2-1297,50.37529,-4.17844,undifferentiated,1940s-map
potential-map2-1298,50.37580,-4.17931,undifferentiated,1940s-map
potential-map2-1299,50.37502,-4.17812,undifferentiated,1940s-map
potential-map2-1300,50.37538,-4.17938,undifferentiated,1940s-map
potential-map2-1301,50.37581,-4.13700,undifferentiated,1940s-map
potential-map2-1302,50.37562,-4.13605,undifferentiated,1940s-map
potential-map2-1303,50.37589,-4.13647,undifferentiated,1940s-map
potential-map2-1304,50.37590,-4.13557,undifferentiated,1940s-map
potential-map2-1305,50.37596,-4.12652,undifferentiated,1940s-map
potential-map2-1306,50.37596,-4.12557,undifferentiated,1940s-map
potential-map2-1307,50.37579,-4.15595,undifferentiated,1940s-map
potential-map2-1308,50.37579,-4.15665,undifferentiated,1940s-map
potential-map2-1309,50.37584,-4.13430,undifferentiated,1940s-map
potential-map2-1310,50.37584,-4.11467,undifferentiated,1940s-map
potential-map2-1311,50.37572,-4.14509,undifferentiated,1940s-map
potential-map2-1312,50.37578,-4.11389,undifferentiated,1940s-map
potential-map2-1313,50.37564,-4.16603,undifferentiated,1940s-map
potential-map2-1314,50.37560,-4.16220,undifferentiated,1940s-map
potential-map2-1315,50.37562,-4.16097,undifferentiated,1940s-map
potential-map2-1316,50.37552,-4.13337,undifferentiated,1940s-map
potential-map2-1317,50.37545,-4.18675,undifferentiated,1940s-map
potential-map2-1318,50.37547,-4.15484,undifferentiated,1940s-map
potential-map2-1319,50.37558,-4.14729,undifferentiated,1940s-map
potential-map2-1320,50.37550,-4.14448,undifferentiated,1940s-map
potential-map2-1321,50.37556,-4.14011,undifferentiated,1940s-map
potential-map2-1322,50.37559,-4.13953,undifferentiated,1940s-map
potential-map2-1323,50.37558,-4.10162,undifferentiated,1940s-map
potential-map2-1324,50.37539,-4.17425,undifferentiated,1940s-map
potential-map2-1325,50.37506,-4.17452,undifferentiated,1940s-map
potential-map2-1326,50.37528,-4.16453,undifferentiated,1940s-map
potential-map2-1327,50.37538,-4.14370,undifferentiated,1940s-map
potential-map2-1328,50.37539,-4.12909,undifferentiated,1940s-map
potential-map2-1329,50.37539,-4.12539,undifferentiated,1940s-map
potential-map2-1330,50.37546,-4.10853,undifferentiated,1940s-map
potential-map2-1331,50.37535,-4.10221,undifferentiated,1940s-map
potential-map2-1332,50.37493,-4.15060,undifferentiated,1940s-map
potential-map2-1333,50.37523,-4.15038,undifferentiated,1940s-map
potential-map2-1334,50.37455,-4.15017,undifferentiated,1940s-map
potential-map2-1335,50.37473,-4.15042,undifferentiated,1940s-map
potential-map2-1336,50.37528,-4.11411,undifferentiated,1940s-map
potential-map2-1337,50.37512,-4.18262,undifferentiated,1940s-map
potential-map2-1338,50.37518,-4.16052,undifferentiated,1940s-map
potential-map2-1339,50.37509,-4.14518,undifferentiated,1940s-map
potential-map2-1340,50.37524,-4.14254,undifferentiated,1940s-map
potential-map2-1341,50.37519,-4.12771,undifferentiated,1940s-map
potential-map2-1342,50.37509,-4.17363,undifferentiated,1940s-map
potential-map2-1343,50.37490,-4.15140,undifferentiated,1940s-map
potential-map2-1344,50.37512,-4.15147,undifferentiated,1940s-map
potential-map2-1345,50.37461,-4.14162,undifferentiated,1940s-map
potential-map2-1346,50.37508,-4.14065,undifferentiated,1940s-map
potential-map2-1347,50.37477,-4.14132,undifferentiated,1940s-map
potential-map2-1348,50.37474,-4.14232,undifferentiated,1940s-map
potential-map2-1349,50.37490,-4.14104,undifferentiated,1940s-map
potential-map2-1350,50.37505,-4.13948,undifferentiated,1940s-map
potential-map2-1351,50.37506,-4.13678,undifferentiated,1940s-map
potential-map2-1352,50.37506,-4.13438,undifferentiated,1940s-map
potential-map2-1353,50.37517,-4.12622,undifferentiated,1940s-map
potential-map2-1354,50.37508,-4.12364,undifferentiated,1940s-map
potential-map2-1355,50.37493,-4.17881,undifferentiated,1940s-map
potential-map2-1356,50.37500,-4.16592,undifferentiated,1940s-map
potential-map2-1357,50.37505,-4.14372,undifferentiated,1940s-map
potential-map2-1358,50.37497,-4.13044,undifferentiated,1940s-map
potential-map2-1359,50.37497,-4.11883,undifferentiated,1940s-map
potential-map2-1360,50.37508,-4.11945,undifferentiated,1940s-map
potential-map2-1361,50.37505,-4.11003,undifferentiated,1940s-map
potential-map2-1362,50.37502,-4.10818,undifferentiated,1940s-map
potential-map2-1363,50.37491,-4.17731,undifferentiated,1940s-map
potential-map2-1364,50.37485,-4.17648,undifferentiated,1940s-map
potential-map2-1365,50.37467,-4.16500,undifferentiated,1940s-map
potential-map2-1366,50.37495,-4.13781,undifferentiated,1940s-map
potential-map2-1367,50.37471,-4.13537,undifferentiated,1940s-map
potential-map2-1368,50.37440,-4.13521,undifferentiated,1940s-map
potential-map2-1369,50.37496,-4.13583,undifferentiated,1940s-map
potential-map2-1370,50.37494,-4.12508,undifferentiated,1940s-map
potential-map2-1371,50.37492,-4.12425,undifferentiated,1940s-map
potential-map2-1372,50.37482,-4.14953,undifferentiated,1940s-map
potential-map2-1373,50.37469,-4.14924,undifferentiated,1940s-map
potential-map2-1374,50.37488,-4.10296,undifferentiated,1940s-map
potential-map2-1375,50.37469,-4.10302,undifferentiated,1940s-map
potential-map2-1376,50.37470,-4.15998,undifferentiated,1940s-map
potential-map2-1377,50.37469,-4.15646,undifferentiated,1940s-map
potential-map2-1378,50.37473,-4.12587,undifferentiated,1940s-map
potential-map2-1379,50.37468,-4.15218,undifferentiated,1940s-map
potential-map2-1380,50.37462,-4.13895,undifferentiated,1940s-map
potential-map2-1381,50.37473,-4.13280,undifferentiated,1940s-map
potential-map2-1382,50.37450,-4.17334,undifferentiated,1940s-map
potential-map2-1383,50.37456,-4.15413,undifferentiated,1940s-map
potential-map2-1384,50.37427,-4.13448,undifferentiated,1940s-map
potential-map2-1385,50.37459,-4.13460,undifferentiated,1940s-map
potential-map2-1386,50.37448,-4.12512,undifferentiated,1940s-map
potential-map2-1387,50.37430,-4.17487,undifferentiated,1940s-map
potential-map2-1388,50.37434,-4.14757,undifferentiated,1940s-map
potential-map2-1389,50.37438,-4.13197,undifferentiated,1940s-map
potential-map2-1390,50.37427,-4.16598,undifferentiated,1940s-map
potential-map2-1391,50.37430,-4.14626,undifferentiated,1940s-map
potential-map2-1392,50.37412,-4.13781,undifferentiated,1940s-map
potential-map2-1393,50.37434,-4.13807,undifferentiated,1940s-map
potential-map2-1394,50.37427,-4.13742,undifferentiated,1940s-map
potential-map2-1395,50.37392,-4.13753,undifferentiated,1940s-map
potential-map2-1396,50.37402,-4.13826,undifferentiated,1940s-map
potential-map2-1397,50.37434,-4.13597,undifferentiated,1940s-map
potential-map2-1398,50.37423,-4.11829,undifferentiated,1940s-map
potential-map2-1399,50.37439,-4.11803,undifferentiated,1940s-map
potential-map2-1400,50.37417,-4.14014,undifferentiated,1940s-map
potential-map2-1401,50.37408,-4.12400,undifferentiated,1940s-map
potential-map2-1402,50.37418,-4.12453,undifferentiated,1940s-map
potential-map2-1403,50.37380,-4.11618,undifferentiated,1940s-map
potential-map2-1404,50.37427,-4.11741,undifferentiated,1940s-map
potential-map2-1405,50.37413,-4.11711,undifferentiated,1940s-map
potential-map2-1406,50.37396,-4.11676,undifferentiated,1940s-map
potential-map2-1407,50.37422,-4.10452,undifferentiated,1940s-map
